,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
4596,1,29,173.0,66.0,19.0,92.0,40.4,87.0
4597,0,25,179.0,81.0,16.0,98.0,40.3,73.0
4598,1,71,179.0,78.0,6.0,83.0,39.4,25.0
4599,0,45,187.0,87.0,4.0,83.0,38.9,14.0
4600,1,73,173.0,72.0,16.0,99.0,40.4,96.0
4601,0,63,177.0,82.0,11.0,90.0,40.1,57.0
4602,1,50,184.0,83.0,27.0,107.0,40.7,170.0
4603,0,30,183.0,89.0,29.0,109.0,41.0,192.0
4604,0,26,185.0,84.0,12.0,90.0,40.1,42.0
4605,1,31,168.0,70.0,29.0,108.0,40.9,181.0
4606,1,27,178.0,71.0,29.0,114.0,40.8,198.0
4607,0,30,177.0,74.0,28.0,101.0,40.9,143.0
4608,0,71,192.0,97.0,22.0,104.0,40.6,177.0
4609,1,21,154.0,55.0,5.0,80.0,39.1,16.0
4610,1,22,148.0,51.0,19.0,102.0,40.5,109.0
4611,0,23,196.0,90.0,14.0,93.0,40.3,55.0
4612,0,21,185.0,83.0,10.0,98.0,39.7,44.0
4613,1,62,159.0,63.0,15.0,93.0,40.1,79.0
4614,0,79,196.0,100.0,21.0,93.0,40.4,143.0
4615,1,54,168.0,63.0,10.0,92.0,39.9,50.0
4616,1,45,158.0,53.0,23.0,106.0,40.7,150.0
4617,0,36,186.0,84.0,19.0,97.0,40.5,95.0
4618,0,70,150.0,59.0,1.0,80.0,37.9,4.0
4619,0,67,177.0,80.0,14.0,90.0,40.0,75.0
4620,0,55,217.0,126.0,17.0,91.0,40.4,101.0
4621,0,26,164.0,71.0,25.0,110.0,40.7,155.0
4622,0,44,186.0,82.0,16.0,100.0,40.5,93.0
4623,1,36,148.0,53.0,1.0,83.0,37.2,4.0
4624,1,27,172.0,71.0,10.0,88.0,39.6,40.0
4625,0,34,188.0,93.0,9.0,87.0,39.7,32.0
4626,1,67,162.0,63.0,5.0,87.0,39.3,24.0
4627,1,26,157.0,62.0,17.0,88.0,40.3,70.0
4628,0,51,185.0,88.0,2.0,75.0,38.1,5.0
4629,1,49,153.0,57.0,21.0,101.0,40.3,126.0
4630,1,61,175.0,71.0,18.0,99.0,40.3,105.0
4631,1,44,161.0,65.0,19.0,100.0,40.8,108.0
4632,1,64,155.0,60.0,21.0,102.0,40.6,133.0
4633,0,65,179.0,80.0,6.0,91.0,39.5,32.0
4634,0,30,196.0,92.0,14.0,95.0,40.4,64.0
4635,1,21,165.0,60.0,20.0,103.0,40.6,114.0
4636,0,33,189.0,88.0,10.0,90.0,39.7,39.0
4637,1,79,160.0,57.0,14.0,85.0,40.0,68.0
4638,1,68,159.0,68.0,24.0,108.0,40.5,166.0
4639,0,21,181.0,85.0,4.0,77.0,39.0,5.0
4640,0,34,188.0,83.0,14.0,93.0,40.2,60.0
4641,0,44,180.0,79.0,21.0,100.0,40.9,120.0
4642,0,24,180.0,80.0,13.0,100.0,39.8,62.0
4643,1,53,154.0,57.0,4.0,86.0,38.9,18.0
4644,1,55,150.0,53.0,5.0,82.0,38.8,21.0
4645,1,70,154.0,57.0,4.0,81.0,38.7,17.0
4646,0,75,199.0,103.0,28.0,123.0,40.5,314.0
4647,1,79,159.0,57.0,24.0,104.0,40.3,165.0
4648,0,46,175.0,71.0,8.0,98.0,39.7,43.0
4649,1,30,141.0,45.0,27.0,112.0,41.1,189.0
4650,0,38,180.0,81.0,20.0,95.0,40.5,95.0
4651,0,70,174.0,81.0,27.0,102.0,40.9,198.0
4652,1,40,153.0,57.0,8.0,89.0,39.8,36.0
4653,0,28,193.0,84.0,7.0,87.0,39.7,22.0
4654,0,47,192.0,93.0,25.0,94.0,40.9,132.0
4655,0,52,189.0,98.0,3.0,85.0,39.0,13.0
4656,1,71,181.0,78.0,1.0,76.0,37.8,3.0
4657,0,41,199.0,102.0,20.0,93.0,40.3,101.0
4658,1,79,156.0,54.0,13.0,91.0,40.3,72.0
4659,0,43,180.0,84.0,6.0,89.0,39.2,25.0
4660,1,44,174.0,75.0,26.0,94.0,40.5,128.0
4661,1,23,153.0,51.0,26.0,109.0,40.6,169.0
4662,1,63,155.0,60.0,30.0,109.0,40.8,212.0
4663,0,35,164.0,68.0,4.0,79.0,38.8,8.0
4664,1,56,150.0,54.0,5.0,94.0,39.2,27.0
4665,1,27,167.0,68.0,1.0,85.0,37.7,4.0
4666,1,74,171.0,74.0,1.0,83.0,37.8,4.0
4667,1,36,143.0,47.0,2.0,84.0,37.6,8.0
4668,0,58,190.0,89.0,4.0,91.0,38.9,21.0
4669,0,23,181.0,81.0,10.0,89.0,39.6,31.0
4670,0,35,173.0,78.0,12.0,85.0,40.0,36.0
4671,0,27,174.0,73.0,15.0,98.0,40.2,67.0
4672,1,42,152.0,58.0,9.0,97.0,39.8,49.0
4673,0,29,170.0,69.0,10.0,88.0,39.7,30.0
4674,0,29,181.0,78.0,23.0,104.0,40.8,129.0
4675,1,53,150.0,54.0,15.0,86.0,40.2,68.0
4676,1,40,172.0,64.0,27.0,101.0,40.5,155.0
4677,1,79,163.0,62.0,8.0,83.0,39.2,36.0
4678,0,31,197.0,99.0,2.0,86.0,38.0,7.0
4679,1,64,182.0,83.0,25.0,105.0,40.9,158.0
4680,0,55,191.0,98.0,17.0,104.0,40.2,124.0
4681,0,30,178.0,86.0,22.0,101.0,40.8,118.0
4682,1,22,165.0,58.0,25.0,99.0,40.7,132.0
4683,0,55,183.0,83.0,6.0,84.0,39.2,24.0
4684,1,40,155.0,54.0,19.0,98.0,40.5,106.0
4685,0,24,193.0,99.0,8.0,87.0,39.4,26.0
4686,0,28,189.0,84.0,24.0,98.0,40.6,115.0
4687,1,53,170.0,71.0,10.0,101.0,39.5,59.0
4688,1,36,175.0,66.0,9.0,87.0,39.5,37.0
4689,0,26,191.0,88.0,3.0,79.0,38.5,6.0
4690,1,59,169.0,70.0,8.0,92.0,39.4,40.0
4691,1,63,171.0,68.0,23.0,100.0,40.7,138.0
4692,1,34,156.0,49.0,28.0,110.0,40.5,191.0
4693,0,37,173.0,79.0,26.0,107.0,40.8,168.0
4694,1,35,177.0,71.0,1.0,87.0,37.7,4.0
4695,0,40,178.0,88.0,10.0,91.0,39.9,44.0
4696,1,39,158.0,63.0,11.0,87.0,39.6,47.0
4697,1,79,142.0,50.0,14.0,86.0,40.1,70.0
4698,1,74,186.0,80.0,15.0,92.0,40.1,78.0
4699,1,42,155.0,53.0,14.0,91.0,40.1,68.0
4700,1,49,161.0,57.0,10.0,89.0,40.2,47.0
4701,1,26,174.0,73.0,22.0,94.0,40.6,102.0
4702,0,30,165.0,69.0,13.0,92.0,39.9,47.0
4703,0,41,173.0,71.0,28.0,104.0,41.2,169.0
4704,1,38,161.0,59.0,5.0,79.0,38.9,17.0
4705,0,22,206.0,106.0,3.0,78.0,38.4,6.0
4706,1,63,179.0,73.0,20.0,95.0,40.3,108.0
4707,1,44,164.0,61.0,6.0,86.0,39.3,26.0
4708,0,26,192.0,90.0,17.0,109.0,40.5,110.0
4709,0,31,176.0,77.0,16.0,101.0,40.3,83.0
4710,0,24,166.0,63.0,13.0,99.0,39.9,56.0
4711,1,21,156.0,52.0,12.0,82.0,39.8,43.0
4712,0,71,175.0,77.0,2.0,80.0,38.2,8.0
4713,0,25,182.0,85.0,5.0,95.0,38.7,21.0
4714,0,52,186.0,93.0,6.0,90.0,39.4,30.0
4715,0,35,186.0,86.0,10.0,93.0,39.8,44.0
4716,1,65,178.0,73.0,17.0,91.0,40.2,85.0
4717,0,45,187.0,89.0,8.0,82.0,39.6,26.0
4718,1,48,156.0,54.0,23.0,106.0,40.4,151.0
4719,1,32,173.0,68.0,9.0,87.0,39.5,36.0
4720,1,70,171.0,69.0,8.0,87.0,39.3,38.0
4721,1,48,143.0,50.0,27.0,100.0,41.0,161.0
4722,0,33,199.0,93.0,1.0,77.0,37.8,2.0
4723,0,31,185.0,80.0,11.0,92.0,40.2,43.0
4724,0,64,174.0,80.0,23.0,99.0,40.7,151.0
4725,0,26,197.0,101.0,3.0,86.0,38.5,10.0
4726,0,40,181.0,87.0,9.0,93.0,39.5,42.0
4727,0,50,189.0,96.0,14.0,93.0,39.9,75.0
4728,1,58,163.0,64.0,6.0,90.0,39.1,29.0
4729,0,20,183.0,80.0,11.0,94.0,40.1,41.0
4730,1,78,159.0,56.0,18.0,93.0,40.4,102.0
4731,0,70,171.0,80.0,30.0,108.0,41.0,247.0
4732,0,20,193.0,98.0,5.0,88.0,39.2,16.0
4733,0,73,192.0,98.0,20.0,102.0,40.5,157.0
4734,1,40,170.0,70.0,29.0,109.0,41.1,189.0
4735,1,69,156.0,61.0,8.0,83.0,39.4,35.0
4736,1,79,151.0,51.0,4.0,83.0,39.1,19.0
4737,0,57,179.0,77.0,17.0,95.0,40.4,95.0
4738,0,21,177.0,75.0,16.0,86.0,40.1,39.0
4739,0,50,195.0,95.0,4.0,73.0,38.7,9.0
4740,1,32,172.0,63.0,14.0,91.0,40.3,64.0
4741,0,21,186.0,86.0,28.0,107.0,40.7,163.0
4742,0,37,193.0,96.0,11.0,93.0,40.2,52.0
4743,0,71,196.0,106.0,2.0,84.0,38.3,10.0
4744,1,43,178.0,68.0,1.0,87.0,37.6,4.0
4745,1,30,153.0,53.0,26.0,108.0,40.6,168.0
4746,0,27,187.0,89.0,2.0,82.0,39.0,5.0
4747,0,33,174.0,82.0,24.0,106.0,40.4,148.0
4748,0,42,191.0,98.0,6.0,80.0,39.2,18.0
4749,0,33,184.0,87.0,27.0,99.0,40.7,141.0
4750,1,36,168.0,69.0,28.0,104.0,41.0,166.0
4751,1,23,183.0,75.0,9.0,85.0,39.9,32.0
4752,0,58,180.0,86.0,12.0,92.0,40.3,64.0
4753,1,36,188.0,84.0,13.0,96.0,39.8,63.0
4754,1,64,169.0,72.0,19.0,98.0,40.6,109.0
4755,0,66,178.0,85.0,26.0,112.0,40.7,227.0
4756,1,44,156.0,62.0,15.0,93.0,39.8,75.0
4757,0,31,200.0,99.0,17.0,89.0,40.6,66.0
4758,1,43,158.0,61.0,22.0,99.0,40.6,124.0
4759,1,27,158.0,56.0,25.0,97.0,40.9,130.0
4760,1,21,147.0,49.0,11.0,86.0,40.0,44.0
4761,1,43,149.0,56.0,21.0,103.0,40.5,129.0
4762,1,25,159.0,58.0,17.0,96.0,40.2,86.0
4763,1,68,174.0,74.0,22.0,109.0,40.9,153.0
4764,1,26,182.0,71.0,13.0,101.0,39.7,70.0
4765,1,56,160.0,63.0,4.0,84.0,38.7,17.0
4766,1,45,182.0,76.0,8.0,89.0,39.9,35.0
4767,1,52,141.0,47.0,15.0,101.0,40.2,93.0
4768,1,61,173.0,73.0,26.0,102.0,40.8,159.0
4769,0,21,178.0,78.0,28.0,105.0,40.9,150.0
4770,1,42,179.0,72.0,7.0,96.0,39.4,36.0
4771,0,36,190.0,83.0,24.0,101.0,40.9,134.0
4772,1,35,157.0,52.0,9.0,89.0,39.7,41.0
4773,1,56,148.0,52.0,17.0,99.0,40.0,102.0
4774,0,33,188.0,90.0,14.0,99.0,40.1,74.0
4775,0,70,172.0,75.0,10.0,90.0,39.9,54.0
4776,1,32,172.0,69.0,26.0,109.0,40.8,166.0
4777,1,33,159.0,58.0,22.0,99.0,40.7,121.0
4778,0,39,187.0,94.0,3.0,84.0,38.6,10.0
4779,1,30,161.0,57.0,16.0,95.0,40.2,80.0
4780,1,37,151.0,51.0,30.0,115.0,40.9,221.0
4781,1,79,159.0,63.0,25.0,104.0,40.7,169.0
4782,1,65,171.0,68.0,4.0,93.0,38.8,21.0
4783,1,55,169.0,67.0,21.0,102.0,40.6,128.0
4784,0,20,183.0,81.0,17.0,97.0,40.5,71.0
4785,1,39,179.0,74.0,16.0,98.0,40.4,84.0
4786,1,76,179.0,73.0,2.0,78.0,38.2,8.0
4787,1,25,157.0,54.0,3.0,76.0,38.4,9.0
4788,0,63,178.0,85.0,10.0,90.0,40.0,53.0
4789,1,57,191.0,79.0,19.0,97.0,40.5,103.0
4790,0,36,193.0,91.0,30.0,107.0,41.0,200.0
4791,0,51,211.0,116.0,24.0,103.0,40.7,176.0
4792,0,60,187.0,83.0,7.0,91.0,39.4,37.0
4793,1,55,168.0,71.0,29.0,108.0,40.6,193.0
4794,0,29,179.0,84.0,28.0,111.0,40.8,190.0
4795,0,24,185.0,90.0,26.0,112.0,40.4,177.0
4796,0,30,180.0,80.0,5.0,89.0,39.4,17.0
4797,1,26,147.0,48.0,14.0,101.0,40.2,80.0
4798,0,40,179.0,84.0,27.0,114.0,40.8,210.0
4799,0,41,207.0,110.0,29.0,113.0,41.1,238.0
4800,1,38,178.0,68.0,3.0,80.0,38.7,10.0
4801,1,53,168.0,63.0,22.0,99.0,40.8,127.0
4802,0,29,173.0,73.0,18.0,104.0,40.8,99.0
4803,0,26,191.0,87.0,15.0,96.0,40.2,67.0
4804,1,73,162.0,67.0,4.0,83.0,39.2,17.0
4805,0,33,175.0,77.0,3.0,81.0,38.5,7.0
4806,1,36,173.0,70.0,4.0,93.0,38.8,19.0
4807,1,50,170.0,72.0,18.0,102.0,40.4,107.0
4808,1,78,161.0,62.0,19.0,94.0,40.2,108.0
4809,1,27,158.0,54.0,23.0,109.0,40.8,150.0
4810,0,44,175.0,74.0,1.0,74.0,37.9,2.0
4811,0,67,202.0,103.0,24.0,103.0,40.9,188.0
4812,1,24,161.0,61.0,25.0,97.0,41.0,127.0
4813,0,61,183.0,85.0,21.0,102.0,40.5,147.0
4814,0,26,181.0,82.0,29.0,105.0,41.0,165.0
4815,0,41,178.0,78.0,4.0,78.0,39.2,9.0
4816,0,24,179.0,82.0,10.0,90.0,39.2,33.0
4817,0,29,181.0,83.0,20.0,109.0,40.7,129.0
4818,0,22,187.0,89.0,4.0,78.0,39.1,6.0
4819,0,20,164.0,69.0,6.0,82.0,39.1,10.0
4820,1,27,147.0,52.0,13.0,87.0,39.9,54.0
4821,0,78,197.0,101.0,8.0,95.0,39.5,57.0
4822,1,31,164.0,57.0,18.0,94.0,40.3,89.0
4823,0,51,183.0,87.0,19.0,104.0,40.5,130.0
4824,0,60,195.0,102.0,25.0,104.0,40.5,190.0
4825,1,73,173.0,77.0,26.0,103.0,40.8,166.0
4826,1,32,170.0,66.0,25.0,114.0,40.6,174.0
4827,0,20,186.0,82.0,14.0,89.0,40.5,42.0
4828,0,62,183.0,87.0,11.0,93.0,40.1,63.0
4829,0,77,177.0,85.0,5.0,80.0,38.8,22.0
4830,1,20,158.0,48.0,13.0,100.0,40.1,72.0
4831,1,50,175.0,78.0,19.0,96.0,39.9,99.0
4832,1,43,167.0,71.0,19.0,97.0,40.4,100.0
4833,0,23,190.0,85.0,6.0,86.0,39.3,16.0
4834,1,52,174.0,71.0,17.0,101.0,40.5,100.0
4835,0,32,190.0,91.0,24.0,117.0,40.4,192.0
4836,0,34,192.0,99.0,27.0,113.0,40.7,206.0
4837,0,49,180.0,83.0,21.0,94.0,40.6,108.0
4838,0,20,181.0,80.0,27.0,100.0,40.8,124.0
4839,1,57,171.0,66.0,26.0,103.0,41.1,162.0
4840,0,53,202.0,107.0,26.0,100.0,40.6,176.0
4841,1,22,154.0,49.0,16.0,95.0,40.3,80.0
4842,1,52,165.0,63.0,16.0,96.0,40.8,87.0
4843,1,23,157.0,54.0,30.0,112.0,40.9,203.0
4844,1,33,168.0,63.0,5.0,81.0,38.8,18.0
4845,1,24,172.0,63.0,2.0,77.0,38.5,6.0
4846,0,48,178.0,85.0,16.0,88.0,40.5,68.0
4847,1,53,169.0,66.0,20.0,109.0,40.5,136.0
4848,0,28,186.0,82.0,12.0,94.0,39.6,50.0
4849,1,37,166.0,66.0,4.0,85.0,38.9,16.0
4850,0,21,200.0,94.0,6.0,81.0,39.2,13.0
4851,1,40,164.0,66.0,10.0,91.0,39.6,47.0
4852,0,55,194.0,102.0,10.0,88.0,40.0,50.0
4853,0,63,173.0,76.0,7.0,90.0,39.2,36.0
4854,0,34,185.0,94.0,4.0,85.0,38.8,13.0
4855,0,46,175.0,80.0,21.0,97.0,40.5,113.0
4856,0,34,179.0,80.0,18.0,98.0,40.7,90.0
4857,1,37,149.0,55.0,25.0,106.0,40.5,159.0
4858,0,37,190.0,87.0,8.0,92.0,39.4,35.0
4859,0,38,182.0,85.0,8.0,84.0,39.8,25.0
4860,0,50,201.0,102.0,21.0,104.0,40.3,150.0
4861,1,48,163.0,68.0,23.0,96.0,40.9,122.0
4862,1,77,177.0,80.0,16.0,98.0,40.6,94.0
4863,1,31,170.0,64.0,10.0,99.0,39.8,54.0
4864,0,29,169.0,73.0,21.0,100.0,40.3,103.0
4865,1,79,156.0,55.0,16.0,89.0,40.4,84.0
4866,1,45,181.0,79.0,1.0,80.0,37.7,3.0
4867,1,33,173.0,66.0,19.0,99.0,40.4,102.0
4868,0,20,193.0,98.0,8.0,92.0,39.8,30.0
4869,1,57,160.0,60.0,5.0,79.0,39.0,19.0
4870,1,62,160.0,59.0,5.0,82.0,39.1,21.0
4871,0,53,189.0,91.0,20.0,103.0,40.5,138.0
4872,0,30,181.0,81.0,9.0,97.0,39.8,42.0
4873,0,20,169.0,70.0,22.0,97.0,40.5,87.0
4874,0,50,157.0,62.0,6.0,90.0,39.4,25.0
4875,1,70,188.0,88.0,21.0,105.0,40.3,134.0
4876,0,45,198.0,102.0,10.0,86.0,39.3,42.0
4877,1,26,147.0,51.0,19.0,96.0,40.3,98.0
4878,1,69,172.0,70.0,6.0,85.0,39.2,27.0
4879,0,29,187.0,82.0,15.0,97.0,40.1,69.0
4880,1,48,162.0,65.0,10.0,92.0,40.1,49.0
4881,0,26,174.0,77.0,9.0,88.0,39.6,27.0
4882,1,23,151.0,51.0,12.0,98.0,40.4,64.0
4883,0,46,176.0,76.0,10.0,83.0,39.9,32.0
4884,0,22,202.0,96.0,13.0,89.0,40.3,44.0
4885,1,56,158.0,57.0,6.0,81.0,38.9,24.0
4886,1,23,168.0,61.0,8.0,90.0,39.6,35.0
4887,1,35,191.0,83.0,26.0,107.0,40.6,157.0
4888,0,47,192.0,93.0,13.0,95.0,40.3,71.0
4889,0,36,188.0,92.0,16.0,102.0,40.0,95.0
4890,1,22,184.0,81.0,5.0,82.0,39.4,16.0
4891,0,20,176.0,81.0,14.0,92.0,40.2,48.0
4892,1,27,148.0,50.0,24.0,96.0,40.7,124.0
4893,1,77,171.0,71.0,21.0,97.0,40.3,123.0
4894,1,23,165.0,66.0,24.0,102.0,40.6,133.0
4895,0,20,167.0,75.0,10.0,92.0,39.8,33.0
4896,1,46,166.0,60.0,15.0,104.0,40.1,93.0
4897,0,74,184.0,85.0,28.0,101.0,41.1,209.0
4898,0,35,184.0,85.0,15.0,93.0,40.0,66.0
4899,0,50,180.0,78.0,10.0,92.0,39.8,48.0
4900,1,39,164.0,60.0,29.0,110.0,40.8,196.0
4901,1,46,155.0,55.0,2.0,87.0,37.9,9.0
4902,0,57,193.0,97.0,8.0,85.0,39.4,36.0
4903,1,24,161.0,58.0,18.0,96.0,40.5,90.0
4904,0,32,182.0,84.0,2.0,84.0,38.0,6.0
4905,1,30,167.0,66.0,9.0,87.0,39.7,36.0
4906,1,66,158.0,61.0,30.0,112.0,40.9,223.0
4907,1,20,163.0,66.0,1.0,86.0,37.8,4.0
4908,0,24,178.0,77.0,1.0,76.0,38.0,1.0
4909,1,25,159.0,57.0,15.0,99.0,40.2,80.0
4910,1,61,168.0,66.0,29.0,107.0,41.1,195.0
4911,1,41,177.0,76.0,10.0,83.0,39.8,37.0
4912,0,25,181.0,81.0,2.0,89.0,37.6,6.0
4913,1,22,182.0,74.0,24.0,107.0,40.7,142.0
4914,0,23,192.0,84.0,10.0,85.0,39.8,26.0
4915,0,33,188.0,98.0,27.0,111.0,40.5,196.0
4916,1,26,167.0,68.0,28.0,104.0,40.9,161.0
4917,0,71,185.0,86.0,7.0,82.0,39.4,31.0
4918,0,31,178.0,80.0,27.0,107.0,40.7,167.0
4919,1,45,182.0,80.0,26.0,108.0,40.8,165.0
4920,1,31,157.0,54.0,8.0,84.0,39.8,31.0
4921,0,78,176.0,80.0,13.0,98.0,40.1,92.0
4922,1,22,147.0,45.0,29.0,107.0,40.6,184.0
4923,1,31,162.0,63.0,22.0,100.0,40.9,121.0
4924,0,44,179.0,82.0,29.0,108.0,40.8,203.0
4925,0,48,162.0,67.0,4.0,86.0,38.8,14.0
4926,0,30,185.0,87.0,4.0,83.0,38.9,11.0
4927,1,40,155.0,61.0,4.0,87.0,39.0,17.0
4928,0,38,185.0,86.0,13.0,91.0,40.3,55.0
4929,0,50,180.0,79.0,22.0,103.0,40.4,143.0
4930,1,64,158.0,57.0,4.0,83.0,38.7,17.0
4931,0,45,190.0,94.0,10.0,84.0,39.7,37.0
4932,1,52,149.0,47.0,8.0,83.0,40.1,34.0
4933,0,20,175.0,73.0,15.0,98.0,40.7,62.0
4934,0,38,170.0,75.0,21.0,100.0,40.5,113.0
4935,0,40,196.0,102.0,5.0,91.0,39.1,23.0
4936,0,22,181.0,85.0,28.0,112.0,40.4,185.0
4937,1,23,162.0,61.0,15.0,102.0,40.2,84.0
4938,0,61,192.0,91.0,8.0,89.0,39.4,41.0
4939,1,41,164.0,61.0,10.0,85.0,39.6,41.0
4940,0,27,184.0,79.0,21.0,99.0,40.6,100.0
4941,0,20,193.0,93.0,4.0,82.0,39.0,9.0
4942,0,25,180.0,81.0,15.0,91.0,40.2,53.0
4943,1,24,176.0,66.0,6.0,85.0,39.2,22.0
4944,1,51,162.0,59.0,11.0,89.0,40.0,52.0
4945,0,46,188.0,83.0,25.0,101.0,40.7,152.0
4946,1,43,159.0,62.0,17.0,95.0,40.7,88.0
4947,1,58,145.0,47.0,13.0,91.0,39.8,68.0
4948,0,22,191.0,85.0,27.0,96.0,40.9,113.0
4949,1,24,166.0,65.0,4.0,76.0,38.8,11.0
4950,0,49,194.0,101.0,16.0,103.0,40.4,110.0
4951,1,28,162.0,60.0,3.0,84.0,38.4,11.0
4952,1,36,162.0,62.0,27.0,110.0,40.4,180.0
4953,0,21,177.0,82.0,3.0,84.0,38.5,7.0
4954,1,38,167.0,67.0,6.0,84.0,39.3,23.0
4955,0,57,182.0,84.0,28.0,108.0,40.9,215.0
4956,1,21,148.0,47.0,25.0,100.0,40.8,138.0
4957,1,46,171.0,68.0,25.0,102.0,40.6,148.0
4958,1,21,175.0,69.0,10.0,98.0,39.7,50.0
4959,0,33,180.0,80.0,27.0,121.0,40.9,227.0
4960,0,37,190.0,89.0,2.0,84.0,37.8,6.0
4961,1,45,167.0,63.0,16.0,97.0,40.2,87.0
4962,0,20,178.0,81.0,26.0,104.0,40.8,136.0
4963,0,64,177.0,81.0,7.0,85.0,39.8,31.0
4964,0,23,181.0,76.0,8.0,84.0,39.1,18.0
4965,1,70,162.0,64.0,3.0,87.0,38.5,14.0
4966,0,25,196.0,88.0,13.0,94.0,39.9,53.0
4967,0,27,178.0,83.0,19.0,102.0,41.0,101.0
4968,1,52,191.0,78.0,16.0,92.0,40.5,77.0
4969,1,41,150.0,52.0,13.0,92.0,40.5,65.0
4970,1,28,176.0,66.0,6.0,86.0,39.6,23.0
4971,1,32,148.0,53.0,24.0,103.0,40.9,143.0
4972,1,69,162.0,59.0,11.0,95.0,39.6,63.0
4973,0,55,180.0,89.0,4.0,81.0,38.8,14.0
4974,0,47,176.0,78.0,3.0,81.0,38.6,9.0
4975,0,33,190.0,91.0,2.0,84.0,37.8,6.0
4976,0,20,163.0,67.0,19.0,98.0,40.1,76.0
4977,1,66,149.0,55.0,25.0,99.0,40.2,153.0
4978,1,61,159.0,61.0,15.0,90.0,40.2,75.0
4979,0,66,190.0,89.0,10.0,94.0,39.8,61.0
4980,0,22,173.0,70.0,25.0,105.0,40.6,131.0
4981,0,48,176.0,79.0,24.0,100.0,40.4,142.0
4982,1,40,152.0,55.0,8.0,83.0,39.7,32.0
4983,0,20,184.0,83.0,7.0,90.0,39.5,22.0
4984,0,32,203.0,111.0,17.0,93.0,40.1,82.0
4985,0,71,191.0,94.0,19.0,101.0,40.5,143.0
4986,0,47,182.0,83.0,24.0,100.0,40.8,143.0
4987,1,43,172.0,67.0,4.0,85.0,39.2,16.0
4988,1,21,168.0,65.0,29.0,105.0,41.2,169.0
4989,1,56,177.0,78.0,27.0,107.0,40.9,175.0
4990,0,54,166.0,70.0,18.0,99.0,40.4,106.0
4991,0,62,191.0,96.0,6.0,84.0,39.6,27.0
4992,0,44,192.0,94.0,28.0,109.0,41.1,208.0
4993,1,41,173.0,69.0,10.0,91.0,39.7,46.0
4994,0,29,189.0,96.0,4.0,83.0,38.6,11.0
4995,0,57,195.0,100.0,24.0,101.0,40.9,167.0
4996,0,22,196.0,97.0,19.0,100.0,40.4,96.0
4997,1,55,152.0,50.0,3.0,86.0,38.4,14.0
4998,0,33,196.0,92.0,6.0,91.0,39.2,25.0
4999,1,65,153.0,52.0,9.0,81.0,39.4,38.0
5000,1,23,151.0,49.0,13.0,98.0,40.0,69.0
5001,0,43,182.0,85.0,29.0,108.0,40.9,204.0
5002,0,38,181.0,82.0,16.0,98.0,40.2,83.0
5003,1,63,176.0,73.0,20.0,96.0,40.9,110.0
5004,1,61,164.0,62.0,13.0,95.0,40.1,72.0
5005,0,58,179.0,82.0,23.0,107.0,40.4,173.0
5006,0,36,196.0,103.0,10.0,99.0,39.7,57.0
5007,0,43,178.0,77.0,27.0,107.0,40.9,181.0
5008,1,39,158.0,59.0,14.0,105.0,40.1,87.0
5009,1,26,168.0,64.0,3.0,84.0,38.6,11.0
5010,0,25,195.0,90.0,22.0,104.0,40.7,125.0
5011,1,67,164.0,67.0,22.0,105.0,40.4,145.0
5012,1,20,166.0,66.0,12.0,92.0,39.8,53.0
5013,1,30,153.0,56.0,14.0,93.0,40.0,68.0
5014,1,62,172.0,70.0,5.0,80.0,39.2,19.0
5015,1,77,175.0,75.0,11.0,95.0,39.9,62.0
5016,0,31,178.0,80.0,11.0,95.0,39.6,48.0
5017,1,34,159.0,62.0,21.0,97.0,40.8,110.0
5018,1,34,162.0,58.0,20.0,108.0,40.6,129.0
5019,0,33,186.0,81.0,29.0,106.0,40.3,179.0
5020,1,45,150.0,52.0,8.0,85.0,39.5,34.0
5021,1,27,182.0,79.0,10.0,85.0,39.8,36.0
5022,0,36,192.0,95.0,23.0,101.0,40.6,135.0
5023,0,28,187.0,88.0,1.0,89.0,38.0,4.0
5024,0,37,185.0,92.0,3.0,87.0,38.2,11.0
5025,0,20,192.0,91.0,25.0,94.0,40.8,98.0
5026,1,50,165.0,68.0,27.0,105.0,41.0,170.0
5027,1,29,178.0,75.0,14.0,94.0,39.9,65.0
5028,1,44,151.0,53.0,11.0,94.0,40.0,57.0
5029,0,67,173.0,78.0,4.0,95.0,38.7,24.0
5030,1,53,166.0,60.0,7.0,83.0,39.3,29.0
5031,0,24,188.0,93.0,10.0,94.0,39.6,42.0
5032,1,74,161.0,62.0,24.0,107.0,40.7,168.0
5033,0,78,190.0,93.0,27.0,115.0,41.1,268.0
5034,1,25,175.0,70.0,20.0,105.0,40.4,117.0
5035,0,37,174.0,79.0,24.0,106.0,40.8,151.0
5036,1,25,157.0,58.0,1.0,82.0,37.7,4.0
5037,0,25,186.0,88.0,21.0,103.0,40.6,115.0
5038,0,64,186.0,92.0,21.0,102.0,40.2,153.0
5039,1,60,163.0,60.0,11.0,91.0,39.7,56.0
5040,1,22,147.0,49.0,27.0,105.0,40.7,164.0
5041,0,24,198.0,100.0,15.0,88.0,39.8,51.0
5042,0,70,197.0,103.0,21.0,106.0,40.5,177.0
5043,0,68,172.0,82.0,8.0,86.0,39.7,39.0
5044,0,45,198.0,97.0,6.0,92.0,39.4,30.0
5045,1,25,167.0,60.0,4.0,92.0,39.0,18.0
